row,rt,stimulus,key_press,trial_type,trial_index,time_elapsed,subject_id,condition,correct,target_present,center
5106,6143.87,NULL,65,visual-search-circle,37,374002,5c633a6e5b806300011f718c,2,1,true,oddball
5107,7656.75,NULL,76,visual-search-circle,38,382993,5c633a6e5b806300011f718c,2,1,false,oddball
5108,9672.59,NULL,76,visual-search-circle,39,393999,5c633a6e5b806300011f718c,2,1,false,oddball
5109,7276.46,NULL,76,visual-search-circle,40,402607,5c633a6e5b806300011f718c,2,1,false,oddball
5110,5254.75,NULL,76,visual-search-circle,41,409195,5c633a6e5b806300011f718c,2,1,false,oddball
5111,6037.94,NULL,76,visual-search-circle,42,416561,5c633a6e5b806300011f718c,2,1,false,oddball
5112,4512.64,NULL,65,visual-search-circle,43,422409,5c633a6e5b806300011f718c,2,1,true,oddball
5113,6178.1,NULL,76,visual-search-circle,44,429913,5c633a6e5b806300011f718c,2,1,false,oddball
5114,4427.02,NULL,65,visual-search-circle,45,435675,5c633a6e5b806300011f718c,2,1,true,oddball
5115,4166.63,NULL,76,visual-search-circle,46,441172,5c633a6e5b806300011f718c,2,1,false,oddball
5116,8678.38,NULL,65,visual-search-circle,47,451180,5c633a6e5b806300011f718c,2,1,true,oddball
5117,3156.35,NULL,65,visual-search-circle,48,455666,5c633a6e5b806300011f718c,2,1,true,oddball
5118,2080.98,NULL,65,visual-search-circle,49,459078,5c633a6e5b806300011f718c,2,1,true,oddball
5119,5602.72,NULL,65,visual-search-circle,50,466012,5c633a6e5b806300011f718c,2,,false,oddball
5120,30610.7,NULL,65,visual-search-circle,51,497956,5c633a6e5b806300011f718c,2,1,true,oddball
5121,6572.52,NULL,65,visual-search-circle,52,505862,5c633a6e5b806300011f718c,2,1,true,oddball
5122,7278.94,NULL,76,visual-search-circle,53,514474,5c633a6e5b806300011f718c,2,1,false,oddball
5123,5985.27,NULL,76,visual-search-circle,54,521795,5c633a6e5b806300011f718c,2,1,false,oddball
5124,6856.33,NULL,76,visual-search-circle,55,529986,5c633a6e5b806300011f718c,2,1,false,oddball
5125,8210.25,NULL,76,visual-search-circle,56,539525,5c633a6e5b806300011f718c,2,1,false,oddball
5126,3137.95,NULL,65,visual-search-circle,57,543995,5c633a6e5b806300011f718c,2,1,true,oddball
5127,2374.67,NULL,65,visual-search-circle,58,547703,5c633a6e5b806300011f718c,2,1,true,oddball
5128,3690,NULL,65,visual-search-circle,59,552725,5c633a6e5b806300011f718c,2,1,true,oddball
5129,2687.42,NULL,65,visual-search-circle,60,556746,5c633a6e5b806300011f718c,2,1,true,oddball
5130,6356.73,NULL,76,visual-search-circle,61,564432,5c633a6e5b806300011f718c,2,1,false,oddball
5131,2771.6,NULL,65,visual-search-circle,62,568535,5c633a6e5b806300011f718c,2,1,true,oddball
5132,15140.4,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",76,html-keyboard-response,63,583982,5c633a6e5b806300011f718c,2,NULL,NULL,NULL
5133,19834.5,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,64,603819,5c633a6e5b806300011f718c,2,NULL,NULL,NULL
5134,8890.67,NULL,76,visual-search-circle,65,613740,5c633a6e5b806300011f718c,2,1,false,cross
5135,2217.28,NULL,65,visual-search-circle,66,617286,5c633a6e5b806300011f718c,2,1,true,cross
5136,6225.84,NULL,76,visual-search-circle,67,624842,5c633a6e5b806300011f718c,2,1,false,cross
5137,7403.32,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",76,html-keyboard-response,68,632549,5c633a6e5b806300011f718c,2,NULL,NULL,NULL
5138,5953.31,NULL,65,visual-search-circle,69,639532,5c633a6e5b806300011f718c,2,1,true,cross
5139,5038.96,NULL,65,visual-search-circle,70,645893,5c633a6e5b806300011f718c,2,,false,cross
5140,7493.14,NULL,76,visual-search-circle,71,654721,5c633a6e5b806300011f718c,2,1,false,cross
5141,6069.51,NULL,65,visual-search-circle,72,662119,5c633a6e5b806300011f718c,2,1,true,cross
5142,5309.39,NULL,76,visual-search-circle,73,668758,5c633a6e5b806300011f718c,2,1,false,cross
5143,7005.75,NULL,65,visual-search-circle,74,677106,5c633a6e5b806300011f718c,2,1,true,cross
5144,4452.63,NULL,76,visual-search-circle,75,682893,5c633a6e5b806300011f718c,2,1,false,cross
5145,2292.84,NULL,65,visual-search-circle,76,686521,5c633a6e5b806300011f718c,2,1,true,cross
5146,7035.36,NULL,76,visual-search-circle,77,694887,5c633a6e5b806300011f718c,2,1,false,cross
5147,2275.93,NULL,65,visual-search-circle,78,698497,5c633a6e5b806300011f718c,2,1,true,cross
5148,5610.27,NULL,76,visual-search-circle,79,705444,5c633a6e5b806300011f718c,2,1,false,cross
5149,7344.34,NULL,76,visual-search-circle,80,714121,5c633a6e5b806300011f718c,2,1,false,cross
5150,3032.75,NULL,65,visual-search-circle,81,718485,5c633a6e5b806300011f718c,2,1,true,cross
5151,3078.97,NULL,65,visual-search-circle,82,722894,5c633a6e5b806300011f718c,2,1,true,cross
5152,10384.2,NULL,76,visual-search-circle,83,734603,5c633a6e5b806300011f718c,2,1,false,cross
5153,2596.37,NULL,65,visual-search-circle,84,738523,5c633a6e5b806300011f718c,2,1,true,cross
5154,6211.71,NULL,76,visual-search-circle,85,746059,5c633a6e5b806300011f718c,2,1,false,cross
5155,2460.91,NULL,65,visual-search-circle,86,749851,5c633a6e5b806300011f718c,2,1,true,cross
5156,3176.07,NULL,65,visual-search-circle,87,754362,5c633a6e5b806300011f718c,2,1,true,cross
5157,3411.19,NULL,65,visual-search-circle,88,759105,5c633a6e5b806300011f718c,2,1,true,cross
5158,3391.85,NULL,76,visual-search-circle,89,763827,5c633a6e5b806300011f718c,2,1,false,cross
5159,2310.35,NULL,65,visual-search-circle,90,767467,5c633a6e5b806300011f718c,2,1,true,cross
5160,13122.8,NULL,76,visual-search-circle,91,781925,5c633a6e5b806300011f718c,2,1,false,cross
5161,2629.62,NULL,65,visual-search-circle,92,785874,5c633a6e5b806300011f718c,2,1,true,cross
5162,8873.27,NULL,76,visual-search-circle,93,796082,5c633a6e5b806300011f718c,2,1,false,cross
5163,11615.8,NULL,76,visual-search-circle,94,809027,5c633a6e5b806300011f718c,2,1,false,cross
5164,11865.6,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",76,html-keyboard-response,95,821195,5c633a6e5b806300011f718c,2,NULL,NULL,NULL
5165,14271,NULL,76,visual-search-circle,96,836498,5c633a6e5b806300011f718c,2,1,false,cross
5166,6847.67,NULL,76,visual-search-circle,97,844675,5c633a6e5b806300011f718c,2,1,false,cross
5167,6209.92,NULL,76,visual-search-circle,98,852215,5c633a6e5b806300011f718c,2,1,false,cross
5168,1745.52,NULL,65,visual-search-circle,99,855297,5c633a6e5b806300011f718c,2,1,true,cross
5169,4698.54,NULL,76,visual-search-circle,100,861325,5c633a6e5b806300011f718c,2,1,false,cross
5170,7864.77,NULL,76,visual-search-circle,101,870523,5c633a6e5b806300011f718c,2,1,false,cross
5171,5574.04,NULL,65,visual-search-circle,102,877427,5c633a6e5b806300011f718c,2,1,true,cross
5172,4458.98,NULL,65,visual-search-circle,103,883220,5c633a6e5b806300011f718c,2,1,true,cross
5173,6167.6,NULL,76,visual-search-circle,104,890722,5c633a6e5b806300011f718c,2,1,false,cross
5174,4310.18,NULL,65,visual-search-circle,105,896361,5c633a6e5b806300011f718c,2,1,true,cross
5175,6135.84,NULL,65,visual-search-circle,106,903829,5c633a6e5b806300011f718c,2,1,true,cross
5176,5644.27,NULL,76,visual-search-circle,107,910803,5c633a6e5b806300011f718c,2,1,false,cross
5177,10275.9,NULL,65,visual-search-circle,108,922410,5c633a6e5b806300011f718c,2,1,true,cross
5178,2489.91,NULL,65,visual-search-circle,109,926229,5c633a6e5b806300011f718c,2,1,true,cross
5179,3639.64,NULL,76,visual-search-circle,110,931197,5c633a6e5b806300011f718c,2,1,false,cross
5180,1862.81,NULL,65,visual-search-circle,111,934389,5c633a6e5b806300011f718c,2,1,true,cross
5181,2664.42,NULL,65,visual-search-circle,112,938383,5c633a6e5b806300011f718c,2,1,true,cross
5182,2772.33,NULL,76,visual-search-circle,113,942488,5c633a6e5b806300011f718c,2,1,false,cross
5183,3560.53,NULL,76,visual-search-circle,114,947379,5c633a6e5b806300011f718c,2,1,false,cross
5184,3837.73,NULL,76,visual-search-circle,115,952549,5c633a6e5b806300011f718c,2,1,false,cross
5185,6241.83,NULL,65,visual-search-circle,116,960125,5c633a6e5b806300011f718c,2,1,true,cross
5186,3884.84,NULL,65,visual-search-circle,117,965340,5c633a6e5b806300011f718c,2,1,true,cross
5187,6259.73,NULL,76,visual-search-circle,118,972930,5c633a6e5b806300011f718c,2,1,false,cross
5188,1112.83,NULL,65,visual-search-circle,119,975378,5c633a6e5b806300011f718c,2,1,true,cross
5189,5100.88,NULL,76,visual-search-circle,120,981810,5c633a6e5b806300011f718c,2,1,false,cross
5190,2850.78,NULL,65,visual-search-circle,121,985973,5c633a6e5b806300011f718c,2,1,true,cross
5191,37574.2,"<div style='width:800px;'><p>The stimuli used in this experiment could have been conceptualized as alpha-numeric symbols such as rotated 2s and 5s or Us and Ns. In your trials, did you use any alpha-numeric symbols such as these to help you identify the symbols?</p><p>Press the key A for Yes. Press the key L for No. </p></div>",65,html-keyboard-response,122,1023850,5c633a6e5b806300011f718c,2,NULL,NULL,NULL
5192,2730.2,"<p>Welcome to the experiment. Press any key to get started.</p>",32,html-keyboard-response,0,2743,58fe038107d1da0001251558,3,NULL,NULL,NULL
5193,14527.9,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",32,html-keyboard-response,1,17282,58fe038107d1da0001251558,3,NULL,NULL,NULL
5194,6493.06,display1.jpg,65,image-keyboard-response,2,23789,58fe038107d1da0001251558,3,NULL,NULL,NULL
5195,2702.96,display2.jpg,76,image-keyboard-response,3,26497,58fe038107d1da0001251558,3,NULL,NULL,NULL
5196,10388.8,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",13,html-keyboard-response,4,36889,58fe038107d1da0001251558,3,NULL,NULL,NULL
5197,8098.36,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,5,44989,58fe038107d1da0001251558,3,NULL,NULL,NULL
5198,6352.69,NULL,76,visual-search-circle,6,52378,58fe038107d1da0001251558,3,1,false,cross
5199,5381.82,NULL,76,visual-search-circle,7,59109,58fe038107d1da0001251558,3,1,false,cross
5200,4842.1,NULL,76,visual-search-circle,8,65318,58fe038107d1da0001251558,3,1,false,cross
5201,5736.48,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,9,71356,58fe038107d1da0001251558,3,NULL,NULL,NULL
5202,5560.12,NULL,76,visual-search-circle,10,77999,58fe038107d1da0001251558,3,1,false,cross
5203,6901.97,NULL,65,visual-search-circle,11,86261,58fe038107d1da0001251558,3,1,true,cross
5204,5558.58,NULL,65,visual-search-circle,12,93189,58fe038107d1da0001251558,3,1,true,cross
5205,4662.21,NULL,65,visual-search-circle,13,99176,58fe038107d1da0001251558,3,1,true,cross
5206,1822.64,NULL,65,visual-search-circle,14,102326,58fe038107d1da0001251558,3,1,true,cross
5207,3674.53,NULL,76,visual-search-circle,15,107333,58fe038107d1da0001251558,3,1,false,cross
5208,5153.31,NULL,65,visual-search-circle,16,113814,58fe038107d1da0001251558,3,1,true,cross
5209,3791.13,NULL,65,visual-search-circle,17,118935,58fe038107d1da0001251558,3,1,true,cross
5210,5526.42,NULL,76,visual-search-circle,18,125791,58fe038107d1da0001251558,3,1,false,cross
5211,3514.44,NULL,76,visual-search-circle,19,130640,58fe038107d1da0001251558,3,1,false,cross
5212,5624.38,NULL,76,visual-search-circle,20,137596,58fe038107d1da0001251558,3,1,false,cross
5213,5050.09,NULL,76,visual-search-circle,21,143978,58fe038107d1da0001251558,3,1,false,cross
5214,4407.33,NULL,65,visual-search-circle,22,149727,58fe038107d1da0001251558,3,1,true,cross
5215,3004.65,NULL,76,visual-search-circle,23,154108,58fe038107d1da0001251558,3,1,false,cross
5216,2248.24,NULL,65,visual-search-circle,24,157714,58fe038107d1da0001251558,3,,false,cross
5217,3035.27,NULL,65,visual-search-circle,25,162111,58fe038107d1da0001251558,3,1,true,cross
5218,4145.4,NULL,76,visual-search-circle,26,167640,58fe038107d1da0001251558,3,1,false,cross
5219,2209.84,NULL,65,visual-search-circle,27,171193,58fe038107d1da0001251558,3,1,true,cross
5220,3138.53,NULL,76,visual-search-circle,28,175684,58fe038107d1da0001251558,3,1,false,cross
5221,1941.82,NULL,65,visual-search-circle,29,178983,58fe038107d1da0001251558,3,1,true,cross
5222,1760.21,NULL,65,visual-search-circle,30,182110,58fe038107d1da0001251558,3,1,true,cross
5223,2851.24,NULL,76,visual-search-circle,31,186320,58fe038107d1da0001251558,3,1,false,cross
5224,2440.35,NULL,76,visual-search-circle,32,190088,58fe038107d1da0001251558,3,1,false,cross
5225,4011.97,NULL,76,visual-search-circle,33,195442,58fe038107d1da0001251558,3,1,false,cross
5226,2254.45,NULL,65,visual-search-circle,34,199058,58fe038107d1da0001251558,3,1,true,cross
5227,1628.32,NULL,65,visual-search-circle,35,202045,58fe038107d1da0001251558,3,1,true,cross
5228,14055.3,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",13,html-keyboard-response,36,216404,58fe038107d1da0001251558,3,NULL,NULL,NULL
5229,3509.04,NULL,65,visual-search-circle,37,220935,58fe038107d1da0001251558,3,1,true,cross
5230,3226.76,NULL,76,visual-search-circle,38,225500,58fe038107d1da0001251558,3,1,false,cross
5231,3403.54,NULL,76,visual-search-circle,39,230234,58fe038107d1da0001251558,3,1,false,cross
5232,3032.33,NULL,76,visual-search-circle,40,234646,58fe038107d1da0001251558,3,1,false,cross
5233,3530.01,NULL,76,visual-search-circle,41,239537,58fe038107d1da0001251558,3,,true,cross
5234,2389.5,NULL,65,visual-search-circle,42,243293,58fe038107d1da0001251558,3,1,true,cross
5235,1172.53,NULL,65,visual-search-circle,43,245811,58fe038107d1da0001251558,3,1,true,cross
5236,1665.38,NULL,65,visual-search-circle,44,248805,58fe038107d1da0001251558,3,1,true,cross
5237,2379.06,NULL,76,visual-search-circle,45,252546,58fe038107d1da0001251558,3,1,false,cross
5238,2817.64,NULL,76,visual-search-circle,46,256723,58fe038107d1da0001251558,3,1,false,cross
5239,3031.85,NULL,76,visual-search-circle,47,261107,58fe038107d1da0001251558,3,,true,cross
5240,2322.08,NULL,76,visual-search-circle,48,264783,58fe038107d1da0001251558,3,1,false,cross
5241,3129.05,NULL,76,visual-search-circle,49,269284,58fe038107d1da0001251558,3,1,false,cross
5242,3199.06,NULL,65,visual-search-circle,50,273839,58fe038107d1da0001251558,3,1,true,cross
5243,4318.33,NULL,76,visual-search-circle,51,279517,58fe038107d1da0001251558,3,1,false,cross
5244,3791.15,NULL,76,visual-search-circle,52,284674,58fe038107d1da0001251558,3,1,false,cross
5245,2413.99,NULL,76,visual-search-circle,53,288470,58fe038107d1da0001251558,3,1,false,cross
5246,2530.2,NULL,65,visual-search-circle,54,292348,58fe038107d1da0001251558,3,1,true,cross
5247,2698.85,NULL,65,visual-search-circle,55,296370,58fe038107d1da0001251558,3,1,true,cross
5248,3244.25,NULL,65,visual-search-circle,56,300982,58fe038107d1da0001251558,3,1,true,cross
5249,2423.86,NULL,76,visual-search-circle,57,304755,58fe038107d1da0001251558,3,1,false,cross
5250,1731.03,NULL,65,visual-search-circle,58,307840,58fe038107d1da0001251558,3,1,true,cross
5251,1048.09,NULL,65,visual-search-circle,59,310245,58fe038107d1da0001251558,3,1,true,cross
5252,1584.68,NULL,65,visual-search-circle,60,313200,58fe038107d1da0001251558,3,1,true,cross
5253,3574.53,NULL,65,visual-search-circle,61,318106,58fe038107d1da0001251558,3,,false,cross
5254,2829.68,NULL,76,visual-search-circle,62,322298,58fe038107d1da0001251558,3,1,false,cross
5255,13199.5,"<div style='width:800px;'><p>In this set of trials, the mismatching symbol will be presented to you in the center of the screen. You can use it as a reference to find the target.</p><p>Please focus your gaze on the symbol in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",13,html-keyboard-response,63,335800,58fe038107d1da0001251558,3,NULL,NULL,NULL
5256,4352.9,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,64,340155,58fe038107d1da0001251558,3,NULL,NULL,NULL
5257,6751.51,NULL,65,visual-search-circle,65,347969,58fe038107d1da0001251558,3,,false,oddball
5258,3371.89,NULL,65,visual-search-circle,66,352674,58fe038107d1da0001251558,3,1,true,oddball
5259,4210.53,NULL,65,visual-search-circle,67,358235,58fe038107d1da0001251558,3,,false,oddball
5260,10870.7,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,68,369409,58fe038107d1da0001251558,3,NULL,NULL,NULL
5261,1844.6,NULL,65,visual-search-circle,69,372283,58fe038107d1da0001251558,3,,false,oddball
5262,3641.08,NULL,65,visual-search-circle,70,377289,58fe038107d1da0001251558,3,1,true,oddball
5263,2474.08,NULL,65,visual-search-circle,71,381116,58fe038107d1da0001251558,3,1,true,oddball
5264,3056.55,NULL,65,visual-search-circle,72,385533,58fe038107d1da0001251558,3,,false,oddball
5265,2615.95,NULL,65,visual-search-circle,73,389508,58fe038107d1da0001251558,3,1,true,oddball
5266,3179.99,NULL,65,visual-search-circle,74,394028,58fe038107d1da0001251558,3,1,true,oddball
5267,2920.2,NULL,76,visual-search-circle,75,398310,58fe038107d1da0001251558,3,1,false,oddball
5268,4939.08,NULL,76,visual-search-circle,76,404575,58fe038107d1da0001251558,3,1,false,oddball
5269,3201.06,NULL,76,visual-search-circle,77,409148,58fe038107d1da0001251558,3,1,false,oddball
5270,3050,NULL,65,visual-search-circle,78,413540,58fe038107d1da0001251558,3,1,true,oddball
5271,2045.93,NULL,76,visual-search-circle,79,416961,58fe038107d1da0001251558,3,1,false,oddball
5272,2901.47,NULL,76,visual-search-circle,80,421211,58fe038107d1da0001251558,3,1,false,oddball
5273,2015.53,NULL,76,visual-search-circle,81,424548,58fe038107d1da0001251558,3,1,false,oddball
5274,1966.58,NULL,65,visual-search-circle,82,427868,58fe038107d1da0001251558,3,1,true,oddball
5275,2332.37,NULL,76,visual-search-circle,83,431532,58fe038107d1da0001251558,3,1,false,oddball
5276,1705.09,NULL,76,visual-search-circle,84,434596,58fe038107d1da0001251558,3,1,false,oddball
5277,2421.2,NULL,76,visual-search-circle,85,438385,58fe038107d1da0001251558,3,,true,oddball
5278,1390.35,NULL,65,visual-search-circle,86,441148,58fe038107d1da0001251558,3,1,true,oddball
5279,3144.06,NULL,76,visual-search-circle,87,445615,58fe038107d1da0001251558,3,1,false,oddball
5280,2406.94,NULL,65,visual-search-circle,88,449348,58fe038107d1da0001251558,3,1,true,oddball
5281,2814.53,NULL,76,visual-search-circle,89,453494,58fe038107d1da0001251558,3,1,false,oddball
5282,1972.92,NULL,76,visual-search-circle,90,456792,58fe038107d1da0001251558,3,,true,oddball
5283,2779.07,NULL,76,visual-search-circle,91,460924,58fe038107d1da0001251558,3,1,false,oddball
5284,2208.8,NULL,65,visual-search-circle,92,464459,58fe038107d1da0001251558,3,1,true,oddball
5285,1815.99,NULL,65,visual-search-circle,93,467601,58fe038107d1da0001251558,3,1,true,oddball
5286,2846.96,NULL,76,visual-search-circle,94,471781,58fe038107d1da0001251558,3,,true,oddball
5287,12113.1,"<div style='width:800px;'><p>Now the symbols will switch, where the target symbol will now be the nontarget and vice versa.</p><p>The rest of the procedure will remain the same for the next chunk of trials, so please continue to press the A key if one of the symbols does not match and the L key if they are all the same.</p><p>Press any key when you are ready to continue.</p></div>",13,html-keyboard-response,95,484197,58fe038107d1da0001251558,3,NULL,NULL,NULL
5288,2216.36,NULL,76,visual-search-circle,96,487440,58fe038107d1da0001251558,3,1,false,oddball
5289,1182.4,NULL,65,visual-search-circle,97,489948,58fe038107d1da0001251558,3,1,true,oddball
5290,1928.4,NULL,65,visual-search-circle,98,493209,58fe038107d1da0001251558,3,1,true,oddball
5291,1274.11,NULL,76,visual-search-circle,99,495813,58fe038107d1da0001251558,3,1,false,oddball
5292,1729.4,NULL,76,visual-search-circle,100,498873,58fe038107d1da0001251558,3,1,false,oddball
5293,1755.69,NULL,65,visual-search-circle,101,501954,58fe038107d1da0001251558,3,1,true,oddball
5294,1234.85,NULL,76,visual-search-circle,102,504562,58fe038107d1da0001251558,3,,true,oddball
5295,2256.67,NULL,65,visual-search-circle,103,508176,58fe038107d1da0001251558,3,1,true,oddball
5296,1748.67,NULL,76,visual-search-circle,104,511248,58fe038107d1da0001251558,3,,true,oddball
5297,1119.56,NULL,76,visual-search-circle,105,513693,58fe038107d1da0001251558,3,1,false,oddball
5298,2221.28,NULL,76,visual-search-circle,106,517268,58fe038107d1da0001251558,3,1,false,oddball
5299,2134.84,NULL,65,visual-search-circle,107,520763,58fe038107d1da0001251558,3,1,true,oddball
5300,1520.24,NULL,76,visual-search-circle,108,523630,58fe038107d1da0001251558,3,1,false,oddball
5301,1132.88,NULL,76,visual-search-circle,109,526132,58fe038107d1da0001251558,3,1,false,oddball
5302,1089.29,NULL,76,visual-search-circle,110,528568,58fe038107d1da0001251558,3,1,false,oddball
5303,1203.26,NULL,76,visual-search-circle,111,531111,58fe038107d1da0001251558,3,1,false,oddball
5304,1373.25,NULL,76,visual-search-circle,112,533837,58fe038107d1da0001251558,3,,true,oddball
5305,2776.04,NULL,76,visual-search-circle,113,537977,58fe038107d1da0001251558,3,1,false,oddball
5306,4880.81,NULL,76,visual-search-circle,114,544219,58fe038107d1da0001251558,3,,true,oddball
5307,880.755,NULL,65,visual-search-circle,115,546449,58fe038107d1da0001251558,3,1,true,oddball
5308,1351.22,NULL,76,visual-search-circle,116,549158,58fe038107d1da0001251558,3,1,false,oddball
5309,1436.62,NULL,65,visual-search-circle,117,551947,58fe038107d1da0001251558,3,1,true,oddball
5310,1083.48,NULL,65,visual-search-circle,118,554367,58fe038107d1da0001251558,3,1,true,oddball
5311,2367.1,NULL,76,visual-search-circle,119,558092,58fe038107d1da0001251558,3,1,false,oddball
5312,1281.94,NULL,76,visual-search-circle,120,560745,58fe038107d1da0001251558,3,,true,oddball
5313,883.04,NULL,76,visual-search-circle,121,562996,58fe038107d1da0001251558,3,1,false,oddball
5314,19480.6,"<div style='width:800px;'><p>The stimuli used in this experiment could have been conceptualized as alpha-numeric symbols such as rotated 2s and 5s or Us and Ns. In your trials, did you use any alpha-numeric symbols such as these to help you identify the symbols?</p><p>Press the key A for Yes. Press the key L for No. </p></div>",76,html-keyboard-response,122,582780,58fe038107d1da0001251558,3,NULL,NULL,NULL
5315,137535,"<p>Welcome to the experiment. Press any key to get started.</p>",90,html-keyboard-response,0,137538,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5316,26237.4,"<div style='width:800px;'><p>You will see a set of 10 symbols arranged in a circle.</p> <p>Sometimes all of the symbols will match. Other times one of the symbols will be different than the others.</p><p>Press the A key when one symbol is different. Press the L key when all symbols are the same.</p><p>Press any key to continue.</p></div>",13,html-keyboard-response,1,163776,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5317,4533.47,display1.jpg,65,image-keyboard-response,2,168312,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5318,4055.05,display2.jpg,76,image-keyboard-response,3,172368,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5319,8245.93,"<div style='width:800px;'><p>In this set of trials, a fixation cross will be presented to you in the center of the screen.</p><p>Please focus your gaze on the fixation cross in the center until the symbol set is presented.</p><p>Press any key to continue.</p></div>",13,html-keyboard-response,4,180615,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5320,7526,"<p>Now you will complete three trials for practice.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,5,188142,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5321,4726.18,NULL,65,visual-search-circle,6,193880,5df7beb919232d55ffe6920e,3,1,true,cross
5322,4702.53,NULL,65,visual-search-circle,7,199894,5df7beb919232d55ffe6920e,3,,false,cross
5323,5258.1,NULL,65,visual-search-circle,8,206462,5df7beb919232d55ffe6920e,3,,false,cross
5324,5529.15,"<p>Now you will proceed to the test trials.</p><p>Press the A key if one of the symbols does not match and the L key if they all match.</p><p>Press any key when you are ready to begin.</p>",13,html-keyboard-response,9,212293,5df7beb919232d55ffe6920e,3,NULL,NULL,NULL
5325,3719.91,NULL,65,visual-search-circle,10,217022,5df7beb919232d55ffe6920e,3,,false,cross
5326,4969.5,NULL,65,visual-search-circle,11,223301,5df7beb919232d55ffe6920e,3,1,true,cross
5327,3299.43,NULL,65,visual-search-circle,12,227909,5df7beb919232d55ffe6920e,3,1,true,cross
5328,2747.69,NULL,76,visual-search-circle,13,231965,5df7beb919232d55ffe6920e,3,1,false,cross
5329,4131.04,NULL,65,visual-search-circle,14,237405,5df7beb919232d55ffe6920e,3,1,true,cross
5330,3260.61,NULL,76,visual-search-circle,15,241973,5df7beb919232d55ffe6920e,3,1,false,cross
5331,7289.62,NULL,65,visual-search-circle,16,250572,5df7beb919232d55ffe6920e,3,1,true,cross
5332,1905.26,NULL,76,visual-search-circle,17,253790,5df7beb919232d55ffe6920e,3,,true,cross
5333,2489.85,NULL,65,visual-search-circle,18,257588,5df7beb919232d55ffe6920e,3,1,true,cross
5334,4481.83,NULL,65,visual-search-circle,19,263380,5df7beb919232d55ffe6920e,3,1,true,cross
5335,2236.69,NULL,65,visual-search-circle,20,266924,5df7beb919232d55ffe6920e,3,,false,cross
5336,4512.78,NULL,76,visual-search-circle,21,272747,5df7beb919232d55ffe6920e,3,,true,cross
5337,5522.34,NULL,76,visual-search-circle,22,279579,5df7beb919232d55ffe6920e,3,1,false,cross
5338,1522.19,NULL,65,visual-search-circle,23,282411,5df7beb919232d55ffe6920e,3,1,true,cross
5339,915.14,NULL,76,visual-search-circle,24,284635,5df7beb919232d55ffe6920e,3,1,false,cross
5340,1100.18,NULL,76,visual-search-circle,25,287043,5df7beb919232d55ffe6920e,3,1,false,cross
5341,3586.47,NULL,76,visual-search-circle,26,291938,5df7beb919232d55ffe6920e,3,1,false,cross
5342,4747.67,NULL,65,visual-search-circle,27,297994,5df7beb919232d55ffe6920e,3,1,true,cross
5343,4611,NULL,65,visual-search-circle,28,303914,5df7beb919232d55ffe6920e,3,,false,cross
5344,5641.81,NULL,65,visual-search-circle,29,310865,5df7beb919232d55ffe6920e,3,,false,cross
